snapshot_date,category,seniority,tier,listings_with_ai,total_listings,pct,required_count
2026-07-14,security,senior,ml,14,544,2.6,12
2026-07-15,ai,all,any_ai,1228,2765,44.4,1223
2026-07-15,ai,all,genai,582,2765,21.0,574
2026-07-15,ai,all,ml,948,2765,34.3,941
2026-07-15,ai,entry,any_ai,19,92,20.7,19
2026-07-15,ai,entry,genai,4,92,4.3,4
2026-07-15,ai,entry,ml,18,92,19.6,18
2026-07-15,ai,mid,any_ai,581,1380,42.1,577
2026-07-15,ai,mid,genai,320,1380,23.2,315
2026-07-15,ai,mid,ml,408,1380,29.6,405
2026-07-15,ai,senior,any_ai,628,1293,48.6,627
2026-07-15,ai,senior,genai,258,1293,20.0,255
2026-07-15,ai,senior,ml,522,1293,40.4,518
2026-07-15,data,all,any_ai,608,6493,9.4,597
2026-07-15,data,all,genai,173,6493,2.7,170
2026-07-15,data,all,ml,523,6493,8.1,515
2026-07-15,data,entry,any_ai,30,349,8.6,30
2026-07-15,data,entry,genai,1,349,0.3,1
2026-07-15,data,entry,ml,29,349,8.3,29
2026-07-15,data,mid,any_ai,289,3746,7.7,284
2026-07-15,data,mid,genai,86,3746,2.3,85
2026-07-15,data,mid,ml,248,3746,6.6,244
2026-07-15,data,senior,any_ai,289,2398,12.1,283
2026-07-15,data,senior,genai,86,2398,3.6,84
2026-07-15,data,senior,ml,246,2398,10.3,242
2026-07-15,devops,all,any_ai,116,3530,3.3,110
2026-07-15,devops,all,genai,53,3530,1.5,49
2026-07-15,devops,all,ml,72,3530,2.0,70
2026-07-15,devops,entry,any_ai,0,56,0.0,0
2026-07-15,devops,entry,genai,0,56,0.0,0
2026-07-15,devops,entry,ml,0,56,0.0,0
2026-07-15,devops,mid,any_ai,57,2080,2.7,51
2026-07-15,devops,mid,genai,30,2080,1.4,26
2026-07-15,devops,mid,ml,31,2080,1.5,29
2026-07-15,devops,senior,any_ai,59,1394,4.2,59
2026-07-15,devops,senior,genai,23,1394,1.6,23
2026-07-15,devops,senior,ml,41,1394,2.9,41
2026-07-15,engineering,all,any_ai,904,9683,9.3,869
2026-07-15,engineering,all,genai,619,9683,6.4,588
2026-07-15,engineering,all,ml,413,9683,4.3,395
2026-07-15,engineering,entry,any_ai,5,246,2.0,4
2026-07-15,engineering,entry,genai,5,246,2.0,4
2026-07-15,engineering,entry,ml,0,246,0.0,0
2026-07-15,engineering,mid,any_ai,298,3851,7.7,287
2026-07-15,engineering,mid,genai,189,3851,4.9,183
2026-07-15,engineering,mid,ml,148,3851,3.8,138
2026-07-15,engineering,senior,any_ai,601,5586,10.8,578
2026-07-15,engineering,senior,genai,425,5586,7.6,401
2026-07-15,engineering,senior,ml,265,5586,4.7,257
2026-07-15,product,all,any_ai,201,1799,11.2,182
2026-07-15,product,all,genai,156,1799,8.7,137
2026-07-15,product,all,ml,74,1799,4.1,72
2026-07-15,product,entry,any_ai,0,22,0.0,0
2026-07-15,product,entry,genai,0,22,0.0,0
2026-07-15,product,entry,ml,0,22,0.0,0
2026-07-15,product,mid,any_ai,64,865,7.4,57
2026-07-15,product,mid,genai,51,865,5.9,45
2026-07-15,product,mid,ml,19,865,2.2,18
2026-07-15,product,senior,any_ai,137,912,15.0,125
2026-07-15,product,senior,genai,105,912,11.5,92
2026-07-15,product,senior,ml,55,912,6.0,54
2026-07-15,security,all,any_ai,53,1688,3.1,40
2026-07-15,security,all,genai,40,1688,2.4,28
2026-07-15,security,all,ml,21,1688,1.2,18
2026-07-15,security,entry,any_ai,0,92,0.0,0
2026-07-15,security,entry,genai,0,92,0.0,0
2026-07-15,security,entry,ml,0,92,0.0,0
2026-07-15,security,mid,any_ai,19,1024,1.9,14
2026-07-15,security,mid,genai,14,1024,1.4,9
2026-07-15,security,mid,ml,6,1024,0.6,5
2026-07-15,security,senior,any_ai,34,572,5.9,26
2026-07-15,security,senior,genai,26,572,4.5,19
2026-07-15,security,senior,ml,15,572,2.6,13
2026-07-16,ai,all,any_ai,1226,2838,43.2,1221
2026-07-16,ai,all,genai,576,2838,20.3,568
2026-07-16,ai,all,ml,950,2838,33.5,943
2026-07-16,ai,entry,any_ai,19,93,20.4,19
2026-07-16,ai,entry,genai,4,93,4.3,4
2026-07-16,ai,entry,ml,18,93,19.4,18
2026-07-16,ai,mid,any_ai,586,1432,40.9,582
2026-07-16,ai,mid,genai,317,1432,22.1,312
2026-07-16,ai,mid,ml,413,1432,28.8,410
2026-07-16,ai,senior,any_ai,621,1313,47.3,620
2026-07-16,ai,senior,genai,255,1313,19.4,252
2026-07-16,ai,senior,ml,519,1313,39.5,515
2026-07-16,data,all,any_ai,599,6568,9.1,588
2026-07-16,data,all,genai,171,6568,2.6,168
2026-07-16,data,all,ml,518,6568,7.9,510
2026-07-16,data,entry,any_ai,28,344,8.1,28
2026-07-16,data,entry,genai,0,344,0.0,0
2026-07-16,data,entry,ml,28,344,8.1,28
2026-07-16,data,mid,any_ai,281,3810,7.4,276
2026-07-16,data,mid,genai,84,3810,2.2,83
2026-07-16,data,mid,ml,243,3810,6.4,239
2026-07-16,data,senior,any_ai,290,2414,12.0,284
2026-07-16,data,senior,genai,87,2414,3.6,85
2026-07-16,data,senior,ml,247,2414,10.2,243
2026-07-16,devops,all,any_ai,118,3562,3.3,112
2026-07-16,devops,all,genai,55,3562,1.5,51
2026-07-16,devops,all,ml,73,3562,2.0,71
2026-07-16,devops,entry,any_ai,0,60,0.0,0
2026-07-16,devops,entry,genai,0,60,0.0,0
2026-07-16,devops,entry,ml,0,60,0.0,0
2026-07-16,devops,mid,any_ai,58,2101,2.8,52
2026-07-16,devops,mid,genai,31,2101,1.5,27
2026-07-16,devops,mid,ml,31,2101,1.5,29
2026-07-16,devops,senior,any_ai,60,1401,4.3,60
2026-07-16,devops,senior,genai,24,1401,1.7,24
2026-07-16,devops,senior,ml,42,1401,3.0,42
2026-07-16,engineering,all,any_ai,949,9828,9.7,913
2026-07-16,engineering,all,genai,650,9828,6.6,619
2026-07-16,engineering,all,ml,430,9828,4.4,412
2026-07-16,engineering,entry,any_ai,6,254,2.4,5
2026-07-16,engineering,entry,genai,5,254,2.0,4
2026-07-16,engineering,entry,ml,1,254,0.4,1
2026-07-16,engineering,mid,any_ai,305,3909,7.8,294
2026-07-16,engineering,mid,genai,189,3909,4.8,183
2026-07-16,engineering,mid,ml,155,3909,4.0,145
2026-07-16,engineering,senior,any_ai,638,5665,11.3,614
2026-07-16,engineering,senior,genai,456,5665,8.0,432
2026-07-16,engineering,senior,ml,274,5665,4.8,266
2026-07-16,product,all,any_ai,200,1771,11.3,181
2026-07-16,product,all,genai,158,1771,8.9,139
2026-07-16,product,all,ml,71,1771,4.0,69
2026-07-16,product,entry,any_ai,0,24,0.0,0
2026-07-16,product,entry,genai,0,24,0.0,0
2026-07-16,product,entry,ml,0,24,0.0,0
2026-07-16,product,mid,any_ai,62,817,7.6,55
2026-07-16,product,mid,genai,52,817,6.4,46
2026-07-16,product,mid,ml,16,817,2.0,15
2026-07-16,product,senior,any_ai,138,930,14.8,126
2026-07-16,product,senior,genai,106,930,11.4,93
2026-07-16,product,senior,ml,55,930,5.9,54
2026-07-16,security,all,any_ai,52,1686,3.1,39
2026-07-16,security,all,genai,40,1686,2.4,28
2026-07-16,security,all,ml,20,1686,1.2,17
2026-07-16,security,entry,any_ai,0,91,0.0,0
2026-07-16,security,entry,genai,0,91,0.0,0
2026-07-16,security,entry,ml,0,91,0.0,0
2026-07-16,security,mid,any_ai,19,1007,1.9,14
2026-07-16,security,mid,genai,15,1007,1.5,10
2026-07-16,security,mid,ml,5,1007,0.5,4
2026-07-16,security,senior,any_ai,33,588,5.6,25
2026-07-16,security,senior,genai,25,588,4.3,18
2026-07-16,security,senior,ml,15,588,2.6,13
2026-07-17,ai,all,any_ai,1221,2875,42.5,1216
2026-07-17,ai,all,genai,572,2875,19.9,563
2026-07-17,ai,all,ml,957,2875,33.3,950
2026-07-17,ai,entry,any_ai,23,96,24.0,23
2026-07-17,ai,entry,genai,4,96,4.2,4
2026-07-17,ai,entry,ml,22,96,22.9,22
2026-07-17,ai,mid,any_ai,587,1433,41.0,583
2026-07-17,ai,mid,genai,318,1433,22.2,312
2026-07-17,ai,mid,ml,417,1433,29.1,414
2026-07-17,ai,senior,any_ai,611,1346,45.4,610
2026-07-17,ai,senior,genai,250,1346,18.6,247
2026-07-17,ai,senior,ml,518,1346,38.5,514
2026-07-17,data,all,any_ai,581,6500,8.9,570
2026-07-17,data,all,genai,170,6500,2.6,167
2026-07-17,data,all,ml,504,6500,7.8,496
2026-07-17,data,entry,any_ai,28,350,8.0,28
2026-07-17,data,entry,genai,0,350,0.0,0
2026-07-17,data,entry,ml,28,350,8.0,28
2026-07-17,data,mid,any_ai,276,3740,7.4,271
2026-07-17,data,mid,genai,82,3740,2.2,81
2026-07-17,data,mid,ml,240,3740,6.4,236
2026-07-17,data,senior,any_ai,277,2410,11.5,271
2026-07-17,data,senior,genai,88,2410,3.7,86
2026-07-17,data,senior,ml,236,2410,9.8,232
2026-07-17,devops,all,any_ai,122,3610,3.4,116
2026-07-17,devops,all,genai,59,3610,1.6,55
2026-07-17,devops,all,ml,73,3610,2.0,71
2026-07-17,devops,entry,any_ai,0,60,0.0,0
2026-07-17,devops,entry,genai,0,60,0.0,0
2026-07-17,devops,entry,ml,0,60,0.0,0
2026-07-17,devops,mid,any_ai,59,2114,2.8,53
2026-07-17,devops,mid,genai,33,2114,1.6,29
2026-07-17,devops,mid,ml,31,2114,1.5,29
2026-07-17,devops,senior,any_ai,63,1436,4.4,63
2026-07-17,devops,senior,genai,26,1436,1.8,26
2026-07-17,devops,senior,ml,42,1436,2.9,42
2026-07-17,engineering,all,any_ai,958,9882,9.7,921
2026-07-17,engineering,all,genai,653,9882,6.6,620
2026-07-17,engineering,all,ml,437,9882,4.4,419
2026-07-17,engineering,entry,any_ai,6,254,2.4,5
2026-07-17,engineering,entry,genai,5,254,2.0,4
2026-07-17,engineering,entry,ml,1,254,0.4,1
2026-07-17,engineering,mid,any_ai,305,3895,7.8,293
2026-07-17,engineering,mid,genai,187,3895,4.8,180
2026-07-17,engineering,mid,ml,157,3895,4.0,147
2026-07-17,engineering,senior,any_ai,647,5733,11.3,623
2026-07-17,engineering,senior,genai,461,5733,8.0,436
2026-07-17,engineering,senior,ml,279,5733,4.9,271
2026-07-17,product,all,any_ai,203,1779,11.4,184
2026-07-17,product,all,genai,158,1779,8.9,139
2026-07-17,product,all,ml,74,1779,4.2,72
2026-07-17,product,entry,any_ai,1,28,3.6,1
2026-07-17,product,entry,genai,0,28,0.0,0
2026-07-17,product,entry,ml,1,28,3.6,1
2026-07-17,product,mid,any_ai,64,816,7.8,57
2026-07-17,product,mid,genai,53,816,6.5,47
2026-07-17,product,mid,ml,17,816,2.1,16
2026-07-17,product,senior,any_ai,138,935,14.8,126
2026-07-17,product,senior,genai,105,935,11.2,92
2026-07-17,product,senior,ml,56,935,6.0,55
2026-07-17,security,all,any_ai,55,1721,3.2,42
2026-07-17,security,all,genai,42,1721,2.4,30
2026-07-17,security,all,ml,21,1721,1.2,18
2026-07-17,security,entry,any_ai,0,90,0.0,0
2026-07-17,security,entry,genai,0,90,0.0,0
2026-07-17,security,entry,ml,0,90,0.0,0
2026-07-17,security,mid,any_ai,19,1018,1.9,14
2026-07-17,security,mid,genai,15,1018,1.5,10
2026-07-17,security,mid,ml,5,1018,0.5,4
2026-07-17,security,senior,any_ai,36,613,5.9,28
2026-07-17,security,senior,genai,27,613,4.4,20
2026-07-17,security,senior,ml,16,613,2.6,14
2026-07-18,ai,all,any_ai,1208,2874,42.0,1203
2026-07-18,ai,all,genai,559,2874,19.5,550
2026-07-18,ai,all,ml,958,2874,33.3,951
2026-07-18,ai,entry,any_ai,20,93,21.5,20
2026-07-18,ai,entry,genai,4,93,4.3,4
2026-07-18,ai,entry,ml,19,93,20.4,19
2026-07-18,ai,mid,any_ai,582,1437,40.5,578
2026-07-18,ai,mid,genai,314,1437,21.9,308
2026-07-18,ai,mid,ml,418,1437,29.1,415
2026-07-18,ai,senior,any_ai,606,1344,45.1,605
2026-07-18,ai,senior,genai,241,1344,17.9,238
2026-07-18,ai,senior,ml,521,1344,38.8,517
2026-07-18,data,all,any_ai,571,6519,8.8,560
2026-07-18,data,all,genai,170,6519,2.6,167
2026-07-18,data,all,ml,495,6519,7.6,487
2026-07-18,data,entry,any_ai,25,349,7.2,25
2026-07-18,data,entry,genai,0,349,0.0,0
2026-07-18,data,entry,ml,25,349,7.2,25
2026-07-18,data,mid,any_ai,282,3767,7.5,277
2026-07-18,data,mid,genai,84,3767,2.2,83
2026-07-18,data,mid,ml,245,3767,6.5,241
2026-07-18,data,senior,any_ai,264,2403,11.0,258
2026-07-18,data,senior,genai,86,2403,3.6,84
2026-07-18,data,senior,ml,225,2403,9.4,221
2026-07-18,devops,all,any_ai,133,3623,3.7,127
2026-07-18,devops,all,genai,59,3623,1.6,55
2026-07-18,devops,all,ml,84,3623,2.3,82
2026-07-18,devops,entry,any_ai,0,58,0.0,0
2026-07-18,devops,entry,genai,0,58,0.0,0
2026-07-18,devops,entry,ml,0,58,0.0,0
2026-07-18,devops,mid,any_ai,66,2117,3.1,60
2026-07-18,devops,mid,genai,33,2117,1.6,29
2026-07-18,devops,mid,ml,38,2117,1.8,36
2026-07-18,devops,senior,any_ai,67,1448,4.6,67
2026-07-18,devops,senior,genai,26,1448,1.8,26
2026-07-18,devops,senior,ml,46,1448,3.2,46
2026-07-18,engineering,all,any_ai,960,9940,9.7,923
2026-07-18,engineering,all,genai,651,9940,6.5,618
2026-07-18,engineering,all,ml,440,9940,4.4,422
2026-07-18,engineering,entry,any_ai,6,211,2.8,5
2026-07-18,engineering,entry,genai,5,211,2.4,4
2026-07-18,engineering,entry,ml,1,211,0.5,1
2026-07-18,engineering,mid,any_ai,309,3955,7.8,297
2026-07-18,engineering,mid,genai,188,3955,4.8,181
2026-07-18,engineering,mid,ml,160,3955,4.0,150
2026-07-18,engineering,senior,any_ai,645,5774,11.2,621
2026-07-18,engineering,senior,genai,458,5774,7.9,433
2026-07-18,engineering,senior,ml,279,5774,4.8,271
2026-07-18,product,all,any_ai,202,1806,11.2,183
2026-07-18,product,all,genai,158,1806,8.7,139
2026-07-18,product,all,ml,73,1806,4.0,71
2026-07-18,product,entry,any_ai,1,28,3.6,1
2026-07-18,product,entry,genai,0,28,0.0,0
2026-07-18,product,entry,ml,1,28,3.6,1
2026-07-18,product,mid,any_ai,63,817,7.7,56
2026-07-18,product,mid,genai,53,817,6.5,47
2026-07-18,product,mid,ml,16,817,2.0,15
2026-07-18,product,senior,any_ai,138,961,14.4,126
2026-07-18,product,senior,genai,105,961,10.9,92
2026-07-18,product,senior,ml,56,961,5.8,55
2026-07-18,security,all,any_ai,56,1713,3.3,43
2026-07-18,security,all,genai,43,1713,2.5,31
2026-07-18,security,all,ml,21,1713,1.2,18
2026-07-18,security,entry,any_ai,0,90,0.0,0
2026-07-18,security,entry,genai,0,90,0.0,0
2026-07-18,security,entry,ml,0,90,0.0,0
2026-07-18,security,mid,any_ai,19,1006,1.9,14
2026-07-18,security,mid,genai,15,1006,1.5,10
2026-07-18,security,mid,ml,5,1006,0.5,4
2026-07-18,security,senior,any_ai,37,617,6.0,29
2026-07-18,security,senior,genai,28,617,4.5,21
2026-07-18,security,senior,ml,16,617,2.6,14
2026-07-19,ai,all,any_ai,1263,2987,42.3,1258
2026-07-19,ai,all,genai,572,2987,19.1,563
2026-07-19,ai,all,ml,1005,2987,33.6,998
2026-07-19,ai,entry,any_ai,46,131,35.1,46
2026-07-19,ai,entry,genai,5,131,3.8,5
2026-07-19,ai,entry,ml,44,131,33.6,44
2026-07-19,ai,mid,any_ai,599,1478,40.5,595
2026-07-19,ai,mid,genai,321,1478,21.7,315
2026-07-19,ai,mid,ml,431,1478,29.2,428
2026-07-19,ai,senior,any_ai,618,1378,44.8,617
2026-07-19,ai,senior,genai,246,1378,17.9,243
2026-07-19,ai,senior,ml,530,1378,38.5,526
2026-07-19,data,all,any_ai,584,6738,8.7,572
2026-07-19,data,all,genai,174,6738,2.6,170
2026-07-19,data,all,ml,504,6738,7.5,496
2026-07-19,data,entry,any_ai,25,361,6.9,25
2026-07-19,data,entry,genai,0,361,0.0,0
2026-07-19,data,entry,ml,25,361,6.9,25
2026-07-19,data,mid,any_ai,289,3895,7.4,283
2026-07-19,data,mid,genai,86,3895,2.2,84
2026-07-19,data,mid,ml,250,3895,6.4,246
2026-07-19,data,senior,any_ai,270,2482,10.9,264
2026-07-19,data,senior,genai,88,2482,3.5,86
2026-07-19,data,senior,ml,229,2482,9.2,225
2026-07-19,devops,all,any_ai,136,3743,3.6,130
2026-07-19,devops,all,genai,59,3743,1.6,55
2026-07-19,devops,all,ml,87,3743,2.3,85
2026-07-19,devops,entry,any_ai,0,61,0.0,0
2026-07-19,devops,entry,genai,0,61,0.0,0
2026-07-19,devops,entry,ml,0,61,0.0,0
2026-07-19,devops,mid,any_ai,66,2188,3.0,60
2026-07-19,devops,mid,genai,33,2188,1.5,29
2026-07-19,devops,mid,ml,38,2188,1.7,36
2026-07-19,devops,senior,any_ai,70,1494,4.7,70
2026-07-19,devops,senior,genai,26,1494,1.7,26
2026-07-19,devops,senior,ml,49,1494,3.3,49
2026-07-19,engineering,all,any_ai,996,10237,9.7,958
2026-07-19,engineering,all,genai,682,10237,6.7,649
2026-07-19,engineering,all,ml,446,10237,4.4,427
2026-07-19,engineering,entry,any_ai,6,218,2.8,5
2026-07-19,engineering,entry,genai,5,218,2.3,4
2026-07-19,engineering,entry,ml,1,218,0.5,1
2026-07-19,engineering,mid,any_ai,313,4064,7.7,301
2026-07-19,engineering,mid,genai,191,4064,4.7,184
2026-07-19,engineering,mid,ml,162,4064,4.0,152
2026-07-19,engineering,senior,any_ai,677,5955,11.4,652
2026-07-19,engineering,senior,genai,486,5955,8.2,461
2026-07-19,engineering,senior,ml,283,5955,4.8,274
2026-07-19,product,all,any_ai,203,1859,10.9,184
2026-07-19,product,all,genai,159,1859,8.6,140
2026-07-19,product,all,ml,73,1859,3.9,71
2026-07-19,product,entry,any_ai,1,29,3.4,1
2026-07-19,product,entry,genai,0,29,0.0,0
2026-07-19,product,entry,ml,1,29,3.4,1
2026-07-19,product,mid,any_ai,63,840,7.5,56
2026-07-19,product,mid,genai,53,840,6.3,47
2026-07-19,product,mid,ml,16,840,1.9,15
2026-07-19,product,senior,any_ai,139,990,14.0,127
2026-07-19,product,senior,genai,106,990,10.7,93
2026-07-19,product,senior,ml,56,990,5.7,55
2026-07-19,security,all,any_ai,56,1766,3.2,43
2026-07-19,security,all,genai,43,1766,2.4,31
2026-07-19,security,all,ml,21,1766,1.2,18
2026-07-19,security,entry,any_ai,0,92,0.0,0
2026-07-19,security,entry,genai,0,92,0.0,0
2026-07-19,security,entry,ml,0,92,0.0,0
2026-07-19,security,mid,any_ai,19,1030,1.8,14
2026-07-19,security,mid,genai,15,1030,1.5,10
2026-07-19,security,mid,ml,5,1030,0.5,4
2026-07-19,security,senior,any_ai,37,644,5.7,29
2026-07-19,security,senior,genai,28,644,4.3,21
2026-07-19,security,senior,ml,16,644,2.5,14
2026-07-20,ai,all,any_ai,1317,3076,42.8,1312
2026-07-20,ai,all,genai,597,3076,19.4,588
2026-07-20,ai,all,ml,1050,3076,34.1,1043
2026-07-20,ai,entry,any_ai,46,133,34.6,46
2026-07-20,ai,entry,genai,5,133,3.8,5
2026-07-20,ai,entry,ml,44,133,33.1,44
2026-07-20,ai,mid,any_ai,605,1505,40.2,601
2026-07-20,ai,mid,genai,323,1505,21.5,317
2026-07-20,ai,mid,ml,434,1505,28.8,431
2026-07-20,ai,senior,any_ai,666,1438,46.3,665
2026-07-20,ai,senior,genai,269,1438,18.7,266
2026-07-20,ai,senior,ml,572,1438,39.8,568
2026-07-20,data,all,any_ai,594,6892,8.6,582
2026-07-20,data,all,genai,176,6892,2.6,172
2026-07-20,data,all,ml,513,6892,7.4,505
2026-07-20,data,entry,any_ai,25,364,6.9,25
2026-07-20,data,entry,genai,0,364,0.0,0
2026-07-20,data,entry,ml,25,364,6.9,25
2026-07-20,data,mid,any_ai,293,3995,7.3,287
2026-07-20,data,mid,genai,86,3995,2.2,84
2026-07-20,data,mid,ml,254,3995,6.4,250
2026-07-20,data,senior,any_ai,276,2533,10.9,270
2026-07-20,data,senior,genai,90,2533,3.6,88
2026-07-20,data,senior,ml,234,2533,9.2,230
2026-07-20,devops,all,any_ai,138,3880,3.6,132
2026-07-20,devops,all,genai,60,3880,1.5,56
2026-07-20,devops,all,ml,88,3880,2.3,86
2026-07-20,devops,entry,any_ai,0,64,0.0,0
2026-07-20,devops,entry,genai,0,64,0.0,0
2026-07-20,devops,entry,ml,0,64,0.0,0
2026-07-20,devops,mid,any_ai,66,2235,3.0,60
2026-07-20,devops,mid,genai,33,2235,1.5,29
2026-07-20,devops,mid,ml,38,2235,1.7,36
2026-07-20,devops,senior,any_ai,72,1581,4.6,72
2026-07-20,devops,senior,genai,27,1581,1.7,27
2026-07-20,devops,senior,ml,50,1581,3.2,50
2026-07-20,engineering,all,any_ai,1001,10483,9.5,963
2026-07-20,engineering,all,genai,686,10483,6.5,653
2026-07-20,engineering,all,ml,449,10483,4.3,430
2026-07-20,engineering,entry,any_ai,6,221,2.7,5
2026-07-20,engineering,entry,genai,5,221,2.3,4
2026-07-20,engineering,entry,ml,1,221,0.5,1
2026-07-20,engineering,mid,any_ai,314,4196,7.5,302
2026-07-20,engineering,mid,genai,193,4196,4.6,186
2026-07-20,engineering,mid,ml,163,4196,3.9,153
2026-07-20,engineering,senior,any_ai,681,6066,11.2,656
2026-07-20,engineering,senior,genai,488,6066,8.0,463
2026-07-20,engineering,senior,ml,285,6066,4.7,276
2026-07-20,product,all,any_ai,208,1921,10.8,189
2026-07-20,product,all,genai,164,1921,8.5,145
2026-07-20,product,all,ml,73,1921,3.8,71
2026-07-20,product,entry,any_ai,1,30,3.3,1
2026-07-20,product,entry,genai,0,30,0.0,0
2026-07-20,product,entry,ml,1,30,3.3,1
2026-07-20,product,mid,any_ai,66,872,7.6,59
2026-07-20,product,mid,genai,56,872,6.4,50
2026-07-20,product,mid,ml,16,872,1.8,15
2026-07-20,product,senior,any_ai,141,1019,13.8,129
2026-07-20,product,senior,genai,108,1019,10.6,95
2026-07-20,product,senior,ml,56,1019,5.5,55
2026-07-20,security,all,any_ai,56,1823,3.1,43
2026-07-20,security,all,genai,43,1823,2.4,31
2026-07-20,security,all,ml,21,1823,1.2,18
2026-07-20,security,entry,any_ai,0,95,0.0,0
2026-07-20,security,entry,genai,0,95,0.0,0
2026-07-20,security,entry,ml,0,95,0.0,0
2026-07-20,security,mid,any_ai,19,1062,1.8,14
2026-07-20,security,mid,genai,15,1062,1.4,10
2026-07-20,security,mid,ml,5,1062,0.5,4
2026-07-20,security,senior,any_ai,37,666,5.6,29
2026-07-20,security,senior,genai,28,666,4.2,21
2026-07-20,security,senior,ml,16,666,2.4,14
2026-07-21,ai,all,any_ai,1386,3213,43.1,1381
2026-07-21,ai,all,genai,620,3213,19.3,611
2026-07-21,ai,all,ml,1101,3213,34.3,1094
2026-07-21,ai,entry,any_ai,48,136,35.3,48
2026-07-21,ai,entry,genai,6,136,4.4,6
2026-07-21,ai,entry,ml,45,136,33.1,45
2026-07-21,ai,mid,any_ai,631,1575,40.1,627
2026-07-21,ai,mid,genai,333,1575,21.1,327
2026-07-21,ai,mid,ml,452,1575,28.7,449
2026-07-21,ai,senior,any_ai,707,1502,47.1,706
2026-07-21,ai,senior,genai,281,1502,18.7,278
2026-07-21,ai,senior,ml,604,1502,40.2,600
2026-07-21,data,all,any_ai,625,7177,8.7,613
2026-07-21,data,all,genai,181,7177,2.5,177
2026-07-21,data,all,ml,540,7177,7.5,532
2026-07-21,data,entry,any_ai,26,371,7.0,26
2026-07-21,data,entry,genai,0,371,0.0,0
2026-07-21,data,entry,ml,26,371,7.0,26
2026-07-21,data,mid,any_ai,302,4139,7.3,296
2026-07-21,data,mid,genai,89,4139,2.2,87
2026-07-21,data,mid,ml,260,4139,6.3,256
2026-07-21,data,senior,any_ai,297,2667,11.1,291
2026-07-21,data,senior,genai,92,2667,3.4,90
2026-07-21,data,senior,ml,254,2667,9.5,250
2026-07-21,devops,all,any_ai,146,4010,3.6,139
2026-07-21,devops,all,genai,62,4010,1.5,57
2026-07-21,devops,all,ml,94,4010,2.3,92
2026-07-21,devops,entry,any_ai,0,65,0.0,0
2026-07-21,devops,entry,genai,0,65,0.0,0
2026-07-21,devops,entry,ml,0,65,0.0,0
2026-07-21,devops,mid,any_ai,72,2308,3.1,65
2026-07-21,devops,mid,genai,35,2308,1.5,30
2026-07-21,devops,mid,ml,42,2308,1.8,40
2026-07-21,devops,senior,any_ai,74,1637,4.5,74
2026-07-21,devops,senior,genai,27,1637,1.6,27
2026-07-21,devops,senior,ml,52,1637,3.2,52
2026-07-21,engineering,all,any_ai,1026,10886,9.4,988
2026-07-21,engineering,all,genai,704,10886,6.5,671
2026-07-21,engineering,all,ml,460,10886,4.2,441
2026-07-21,engineering,entry,any_ai,6,225,2.7,5
2026-07-21,engineering,entry,genai,5,225,2.2,4
2026-07-21,engineering,entry,ml,1,225,0.4,1
2026-07-21,engineering,mid,any_ai,324,4396,7.4,312
2026-07-21,engineering,mid,genai,200,4396,4.5,193
2026-07-21,engineering,mid,ml,169,4396,3.8,159
2026-07-21,engineering,senior,any_ai,696,6265,11.1,671
2026-07-21,engineering,senior,genai,499,6265,8.0,474
2026-07-21,engineering,senior,ml,290,6265,4.6,281
2026-07-21,product,all,any_ai,210,1983,10.6,191
2026-07-21,product,all,genai,165,1983,8.3,146
2026-07-21,product,all,ml,74,1983,3.7,72
2026-07-21,product,entry,any_ai,1,32,3.1,1
2026-07-21,product,entry,genai,0,32,0.0,0
2026-07-21,product,entry,ml,1,32,3.1,1
2026-07-21,product,mid,any_ai,66,907,7.3,59
2026-07-21,product,mid,genai,56,907,6.2,50
2026-07-21,product,mid,ml,16,907,1.8,15
2026-07-21,product,senior,any_ai,143,1044,13.7,131
2026-07-21,product,senior,genai,109,1044,10.4,96
2026-07-21,product,senior,ml,57,1044,5.5,56
2026-07-21,security,all,any_ai,58,1907,3.0,45
2026-07-21,security,all,genai,44,1907,2.3,32
2026-07-21,security,all,ml,22,1907,1.2,19
2026-07-21,security,entry,any_ai,0,105,0.0,0
2026-07-21,security,entry,genai,0,105,0.0,0
2026-07-21,security,entry,ml,0,105,0.0,0
2026-07-21,security,mid,any_ai,19,1111,1.7,14
2026-07-21,security,mid,genai,15,1111,1.4,10
2026-07-21,security,mid,ml,5,1111,0.5,4
2026-07-21,security,senior,any_ai,39,691,5.6,31
2026-07-21,security,senior,genai,29,691,4.2,22
2026-07-21,security,senior,ml,17,691,2.5,15
